Nino Index,
deg C anomaly ,
Date,Oceanic
Oct1983,-0.89
Nov1983,-1.01
Dec1983,-0.83
Jan1984,-0.83
Feb1984,-0.72
Mar1984,-0.85
Apr1984,-0.88
May1984,-0.78
Jun1984,-0.78
Jul1984,-0.59
Aug1984,-0.62
Sep1984,-0.54
Oct1984,-0.74
Nov1984,-0.91
Dec1984,-0.95
Jan1985,-0.64
Feb1985,-0.71
Mar1985,-1.01
Apr1985,-1.14
May1985,-0.98
Jun1985,-0.95
Jul1985,-0.72
Aug1985,-0.58
Sep1985,-0.48
Oct1985,-0.4
Nov1985,-0.35
Dec1985,-0.24
Jan1986,-0.25
Feb1986,-0.23
Mar1986,-0.16
Apr1986,-0.34
May1986,-0.33
Jun1986,-0.19
Jul1986,-0.08
Aug1986,0.06
Sep1986,0.22
Oct1986,0.23
Nov1986,0.38
Dec1986,0.32
Jan1987,0.3
Feb1987,0.5
Mar1987,0.47
Apr1987,0.08
May1987,0.19
Jun1987,0.4
Jul1987,0.49
Aug1987,0.59
Sep1987,0.78
Oct1987,0.82
Nov1987,0.82
Dec1987,0.76
Jan1988,0.65
Feb1988,0.45
Mar1988,0.14
Apr1988,-0.36
May1988,-0.62
Jun1988,-0.88
Jul1988,-0.94
Aug1988,-0.77
Sep1988,-0.92
Oct1988,-1.64
Nov1988,-1.73
Dec1988,-1.77
Jan1989,-1.72
Feb1989,-1.53
Mar1989,-1.16
Apr1989,-1.01
May1989,-0.79
Jun1989,-0.92
Jul1989,-0.85
Aug1989,-0.77
Sep1989,-0.5
Oct1989,-0.45
Nov1989,-0.54
Dec1989,-0.12
Jan1990,0.16
Feb1990,0.38
Mar1990,0.31
Apr1990,0.12
May1990,-0.06
Jun1990,-0.05
Jul1990,0.02
Aug1990,0.13
Sep1990,0.22
Oct1990,0.39
Nov1990,0.5
Dec1990,0.65
Jan1991,0.58
Feb1991,0.54
Mar1991,0.34
Apr1991,0.34
May1991,0.46
Jun1991,0.38
Jul1991,0.45
Aug1991,0.47
Sep1991,0.33
Oct1991,0.7
Nov1991,0.69
Dec1991,0.81
Jan1992,0.62
Feb1992,0.89
Mar1992,0.64
Apr1992,0.46
May1992,0.31
Jun1992,0.27
Jul1992,0.31
Aug1992,0.14
Sep1992,0.1
Oct1992,0
Nov1992,-0.01
Dec1992,0.07
Jan1993,0.22
Feb1993,0.1
Mar1993,0.05
Apr1993,0.04
May1993,0.07
Jun1993,0.04
Jul1993,0.07
Aug1993,0.13
Sep1993,0.3
Oct1993,0.02
Nov1993,0.09
Dec1993,0.18
Jan1994,0.11
Feb1994,-0.06
Mar1994,0.05
Apr1994,0.11
May1994,0.23
Jun1994,0.26
Jul1994,0.5
Aug1994,0.71
Sep1994,0.54
Oct1994,0.69
Nov1994,0.75
Dec1994,0.92
Jan1995,0.72
Feb1995,0.71
Mar1995,0.71
Apr1995,0.52
May1995,0.39
Jun1995,0.21
Jul1995,0.03
Aug1995,-0.14
Sep1995,-0.35
Oct1995,-0.45
Nov1995,-0.59
Dec1995,-0.5
Jan1996,-0.47
Feb1996,-0.52
Mar1996,-0.4
Apr1996,-0.46
May1996,-0.45
Jun1996,-0.48
Jul1996,-0.45
Aug1996,-0.32
Sep1996,-0.37
Oct1996,-0.31
Nov1996,-0.23
Dec1996,-0.19
Jan1997,0.01
Feb1997,0.19
Mar1997,0.24
Apr1997,0.59
May1997,0.53
Jun1997,0.26
Jul1997,0.47
Aug1997,0.5
Sep1997,0.68
Oct1997,0.58
Nov1997,0.69
Dec1997,0.57
Jan1998,0.64
Feb1998,0.59
Mar1998,0.3
Apr1998,-0.07
May1998,-0.26
Jun1998,-0.71
Jul1998,-0.78
Aug1998,-1.02
Sep1998,-1.02
Oct1998,-1.34
Nov1998,-1.45
Dec1998,-1.48
Jan1999,-1.68
Feb1999,-1.64
Mar1999,-1.35
Apr1999,-1.21
May1999,-1.03
Jun1999,-1.01
Jul1999,-1.14
Aug1999,-1.1
Sep1999,-0.97
Oct1999,-0.97
Nov1999,-1.27
Dec1999,-1.36
Jan2000,-1.33
Feb2000,-1.47
Mar2000,-1.43
Apr2000,-1.43
May2000,-1.29
Jun2000,-0.91
Jul2000,-0.73
Aug2000,-0.62
Sep2000,-0.49
Oct2000,-0.65
Nov2000,-0.77
Dec2000,-0.95
Jan2001,-0.89
Feb2001,-0.82
Mar2001,-0.71
Apr2001,-0.59
May2001,-0.39
Jun2001,-0.17
Jul2001,0.09
Aug2001,0.05
Sep2001,0.21
Oct2001,0.19
Nov2001,0.08
Dec2001,0.12
